symbol,ibkr_session_start,ibkr_session_end,yml_session_start,yml_session_end
QQQ,2003-09-18 09:30:00-04:00,2003-09-18 16:15:00-04:00,2003-09-18 09:30:00-04:00,2003-09-18 16:00:00-04:00
QQQ,2003-09-19 09:30:00-04:00,2003-09-19 16:15:00-04:00,2003-09-19 09:30:00-04:00,2003-09-19 16:00:00-04:00
QQQ,2003-09-22 09:30:00-04:00,2003-09-22 16:15:00-04:00,2003-09-22 09:30:00-04:00,2003-09-22 16:00:00-04:00
QQQ,2003-09-23 09:30:00-04:00,2003-09-23 16:15:00-04:00,2003-09-23 09:30:00-04:00,2003-09-23 16:00:00-04:00
QQQ,2003-09-24 09:30:00-04:00,2003-09-24 16:15:00-04:00,2003-09-24 09:30:00-04:00,2003-09-24 16:00:00-04:00
QQQ,2003-09-25 09:30:00-04:00,2003-09-25 16:15:00-04:00,2003-09-25 09:30:00-04:00,2003-09-25 16:00:00-04:00
QQQ,2003-09-26 09:30:00-04:00,2003-09-26 16:15:00-04:00,2003-09-26 09:30:00-04:00,2003-09-26 16:00:00-04:00
QQQ,2003-09-29 09:30:00-04:00,2003-09-29 16:15:00-04:00,2003-09-29 09:30:00-04:00,2003-09-29 16:00:00-04:00
QQQ,2003-09-30 09:30:00-04:00,2003-09-30 16:15:00-04:00,2003-09-30 09:30:00-04:00,2003-09-30 16:00:00-04:00
QQQ,2003-10-01 09:30:00-04:00,2003-10-01 16:15:00-04:00,2003-10-01 09:30:00-04:00,2003-10-01 16:00:00-04:00
QQQ,2003-10-02 09:30:00-04:00,2003-10-02 16:15:00-04:00,2003-10-02 09:30:00-04:00,2003-10-02 16:00:00-04:00
QQQ,2003-10-03 09:30:00-04:00,2003-10-03 16:15:00-04:00,2003-10-03 09:30:00-04:00,2003-10-03 16:00:00-04:00
QQQ,2003-10-06 09:30:00-04:00,2003-10-06 16:15:00-04:00,2003-10-06 09:30:00-04:00,2003-10-06 16:00:00-04:00
QQQ,2003-10-07 09:30:00-04:00,2003-10-07 16:15:00-04:00,2003-10-07 09:30:00-04:00,2003-10-07 16:00:00-04:00
QQQ,2003-10-08 09:30:00-04:00,2003-10-08 16:15:00-04:00,2003-10-08 09:30:00-04:00,2003-10-08 16:00:00-04:00
QQQ,2003-10-09 09:30:00-04:00,2003-10-09 16:15:00-04:00,2003-10-09 09:30:00-04:00,2003-10-09 16:00:00-04:00
QQQ,2003-10-10 09:30:00-04:00,2003-10-10 16:15:00-04:00,2003-10-10 09:30:00-04:00,2003-10-10 16:00:00-04:00
QQQ,2003-10-13 09:30:00-04:00,2003-10-13 16:15:00-04:00,,
QQQ,2003-10-14 09:30:00-04:00,2003-10-14 16:15:00-04:00,2003-10-14 09:30:00-04:00,2003-10-14 16:00:00-04:00
QQQ,2003-10-15 09:30:00-04:00,2003-10-15 16:15:00-04:00,2003-10-15 09:30:00-04:00,2003-10-15 16:00:00-04:00
QQQ,2003-10-16 09:30:00-04:00,2003-10-16 16:15:00-04:00,2003-10-16 09:30:00-04:00,2003-10-16 16:00:00-04:00
QQQ,2003-10-17 09:30:00-04:00,2003-10-17 16:15:00-04:00,2003-10-17 09:30:00-04:00,2003-10-17 16:00:00-04:00
QQQ,2003-10-20 09:30:00-04:00,2003-10-20 16:15:00-04:00,2003-10-20 09:30:00-04:00,2003-10-20 16:00:00-04:00
QQQ,2003-10-21 09:30:00-04:00,2003-10-21 16:15:00-04:00,2003-10-21 09:30:00-04:00,2003-10-21 16:00:00-04:00
QQQ,2003-10-22 09:30:00-04:00,2003-10-22 16:15:00-04:00,2003-10-22 09:30:00-04:00,2003-10-22 16:00:00-04:00
QQQ,2003-10-23 09:30:00-04:00,2003-10-23 16:15:00-04:00,2003-10-23 09:30:00-04:00,2003-10-23 16:00:00-04:00
QQQ,2003-10-24 09:30:00-04:00,2003-10-24 16:15:00-04:00,2003-10-24 09:30:00-04:00,2003-10-24 16:00:00-04:00
QQQ,2003-10-27 09:30:00-05:00,2003-10-27 16:15:00-05:00,2003-10-27 09:30:00-05:00,2003-10-27 16:00:00-05:00
QQQ,2003-10-28 09:30:00-05:00,2003-10-28 16:15:00-05:00,2003-10-28 09:30:00-05:00,2003-10-28 16:00:00-05:00
QQQ,2003-10-29 09:30:00-05:00,2003-10-29 16:15:00-05:00,2003-10-29 09:30:00-05:00,2003-10-29 16:00:00-05:00
QQQ,2003-10-30 09:30:00-05:00,2003-10-30 16:15:00-05:00,2003-10-30 09:30:00-05:00,2003-10-30 16:00:00-05:00
QQQ,2003-10-31 09:30:00-05:00,2003-10-31 16:15:00-05:00,2003-10-31 09:30:00-05:00,2003-10-31 16:00:00-05:00
QQQ,2003-11-03 09:30:00-05:00,2003-11-03 16:15:00-05:00,2003-11-03 09:30:00-05:00,2003-11-03 16:00:00-05:00
QQQ,2003-11-04 09:30:00-05:00,2003-11-04 16:15:00-05:00,2003-11-04 09:30:00-05:00,2003-11-04 16:00:00-05:00
QQQ,2003-11-05 09:30:00-05:00,2003-11-05 16:15:00-05:00,2003-11-05 09:30:00-05:00,2003-11-05 16:00:00-05:00
QQQ,2003-11-06 09:30:00-05:00,2003-11-06 16:15:00-05:00,2003-11-06 09:30:00-05:00,2003-11-06 16:00:00-05:00
QQQ,2003-11-07 09:30:00-05:00,2003-11-07 16:15:00-05:00,2003-11-07 09:30:00-05:00,2003-11-07 16:00:00-05:00
QQQ,2003-11-10 09:30:00-05:00,2003-11-10 16:15:00-05:00,2003-11-10 09:30:00-05:00,2003-11-10 16:00:00-05:00
QQQ,2003-11-11 09:30:00-05:00,2003-11-11 16:15:00-05:00,2003-11-11 09:30:00-05:00,2003-11-11 16:00:00-05:00
QQQ,2003-11-12 09:30:00-05:00,2003-11-12 16:15:00-05:00,2003-11-12 09:30:00-05:00,2003-11-12 16:00:00-05:00
QQQ,2003-11-13 09:30:00-05:00,2003-11-13 16:15:00-05:00,2003-11-13 09:30:00-05:00,2003-11-13 16:00:00-05:00
QQQ,2003-11-14 09:30:00-05:00,2003-11-14 16:15:00-05:00,2003-11-14 09:30:00-05:00,2003-11-14 16:00:00-05:00
QQQ,2003-11-17 09:30:00-05:00,2003-11-17 16:15:00-05:00,2003-11-17 09:30:00-05:00,2003-11-17 16:00:00-05:00
QQQ,2003-11-18 09:30:00-05:00,2003-11-18 16:15:00-05:00,2003-11-18 09:30:00-05:00,2003-11-18 16:00:00-05:00
QQQ,2003-11-19 09:30:00-05:00,2003-11-19 16:15:00-05:00,2003-11-19 09:30:00-05:00,2003-11-19 16:00:00-05:00
QQQ,2003-11-20 09:30:00-05:00,2003-11-20 16:15:00-05:00,2003-11-20 09:30:00-05:00,2003-11-20 16:00:00-05:00
QQQ,2003-11-21 09:30:00-05:00,2003-11-21 16:15:00-05:00,2003-11-21 09:30:00-05:00,2003-11-21 16:00:00-05:00
QQQ,2003-11-24 09:30:00-05:00,2003-11-24 16:15:00-05:00,2003-11-24 09:30:00-05:00,2003-11-24 16:00:00-05:00
QQQ,2003-11-25 09:30:00-05:00,2003-11-25 16:15:00-05:00,2003-11-25 09:30:00-05:00,2003-11-25 16:00:00-05:00
QQQ,2003-11-26 09:30:00-05:00,2003-11-26 16:15:00-05:00,2003-11-26 09:30:00-05:00,2003-11-26 13:00:00-05:00
QQQ,2003-11-27 09:30:00-05:00,2003-11-27 16:15:00-05:00,,
QQQ,2003-11-28 09:30:00-05:00,2003-11-28 16:15:00-05:00,2003-11-28 09:30:00-05:00,2003-11-28 16:00:00-05:00
QQQ,2003-12-01 09:30:00-05:00,2003-12-01 16:15:00-05:00,2003-12-01 09:30:00-05:00,2003-12-01 16:00:00-05:00
QQQ,2003-12-02 09:30:00-05:00,2003-12-02 16:15:00-05:00,2003-12-02 09:30:00-05:00,2003-12-02 16:00:00-05:00
QQQ,2003-12-03 09:30:00-05:00,2003-12-03 16:15:00-05:00,2003-12-03 09:30:00-05:00,2003-12-03 16:00:00-05:00
QQQ,2003-12-04 09:30:00-05:00,2003-12-04 16:15:00-05:00,2003-12-04 09:30:00-05:00,2003-12-04 16:00:00-05:00
QQQ,2003-12-05 09:30:00-05:00,2003-12-05 16:15:00-05:00,2003-12-05 09:30:00-05:00,2003-12-05 16:00:00-05:00
QQQ,2003-12-08 09:30:00-05:00,2003-12-08 16:15:00-05:00,2003-12-08 09:30:00-05:00,2003-12-08 16:00:00-05:00
QQQ,2003-12-09 09:30:00-05:00,2003-12-09 16:15:00-05:00,2003-12-09 09:30:00-05:00,2003-12-09 16:00:00-05:00
QQQ,2003-12-10 09:30:00-05:00,2003-12-10 16:15:00-05:00,2003-12-10 09:30:00-05:00,2003-12-10 16:00:00-05:00
QQQ,2003-12-11 09:30:00-05:00,2003-12-11 16:15:00-05:00,2003-12-11 09:30:00-05:00,2003-12-11 16:00:00-05:00
QQQ,2003-12-12 09:30:00-05:00,2003-12-12 16:15:00-05:00,2003-12-12 09:30:00-05:00,2003-12-12 16:00:00-05:00
QQQ,2003-12-15 09:30:00-05:00,2003-12-15 16:15:00-05:00,2003-12-15 09:30:00-05:00,2003-12-15 16:00:00-05:00
QQQ,2003-12-16 09:30:00-05:00,2003-12-16 16:15:00-05:00,2003-12-16 09:30:00-05:00,2003-12-16 16:00:00-05:00
QQQ,2003-12-17 09:30:00-05:00,2003-12-17 16:15:00-05:00,2003-12-17 09:30:00-05:00,2003-12-17 16:00:00-05:00
QQQ,2003-12-18 09:30:00-05:00,2003-12-18 16:15:00-05:00,2003-12-18 09:30:00-05:00,2003-12-18 16:00:00-05:00
QQQ,2003-12-19 09:30:00-05:00,2003-12-19 16:15:00-05:00,2003-12-19 09:30:00-05:00,2003-12-19 16:00:00-05:00
QQQ,2003-12-22 09:30:00-05:00,2003-12-22 16:15:00-05:00,2003-12-22 09:30:00-05:00,2003-12-22 16:00:00-05:00
QQQ,2003-12-23 09:30:00-05:00,2003-12-23 16:15:00-05:00,2003-12-23 09:30:00-05:00,2003-12-23 16:00:00-05:00
QQQ,2003-12-24 09:30:00-05:00,2003-12-24 16:15:00-05:00,2003-12-24 09:30:00-05:00,2003-12-24 16:00:00-05:00
QQQ,2003-12-25 09:30:00-05:00,2003-12-25 16:15:00-05:00,2003-12-25 09:30:00-05:00,2003-12-25 16:00:00-05:00
QQQ,2003-12-26 09:30:00-05:00,2003-12-26 16:15:00-05:00,2003-12-26 09:30:00-05:00,2003-12-26 16:00:00-05:00
QQQ,2003-12-29 09:30:00-05:00,2003-12-29 16:15:00-05:00,2003-12-29 09:30:00-05:00,2003-12-29 16:00:00-05:00
QQQ,2003-12-30 09:30:00-05:00,2003-12-30 16:15:00-05:00,2003-12-30 09:30:00-05:00,2003-12-30 16:00:00-05:00
QQQ,2003-12-31 09:30:00-05:00,2003-12-31 16:15:00-05:00,2003-12-31 09:30:00-05:00,2003-12-31 16:00:00-05:00
QQQ,2004-01-01 09:30:00-05:00,2004-01-01 16:15:00-05:00,,
QQQ,2004-01-02 09:30:00-05:00,2004-01-02 16:15:00-05:00,2004-01-02 09:30:00-05:00,2004-01-02 16:00:00-05:00
QQQ,2004-01-05 09:30:00-05:00,2004-01-05 16:15:00-05:00,2004-01-05 09:30:00-05:00,2004-01-05 16:00:00-05:00
QQQ,2004-01-06 09:30:00-05:00,2004-01-06 16:15:00-05:00,2004-01-06 09:30:00-05:00,2004-01-06 16:00:00-05:00
QQQ,2004-01-07 09:30:00-05:00,2004-01-07 16:15:00-05:00,2004-01-07 09:30:00-05:00,2004-01-07 16:00:00-05:00
QQQ,2004-01-08 09:30:00-05:00,2004-01-08 16:15:00-05:00,2004-01-08 09:30:00-05:00,2004-01-08 16:00:00-05:00
QQQ,2004-01-09 09:30:00-05:00,2004-01-09 16:15:00-05:00,2004-01-09 09:30:00-05:00,2004-01-09 16:00:00-05:00
QQQ,2004-01-12 09:30:00-05:00,2004-01-12 16:15:00-05:00,2004-01-12 09:30:00-05:00,2004-01-12 16:00:00-05:00
QQQ,2004-01-13 09:30:00-05:00,2004-01-13 16:15:00-05:00,2004-01-13 09:30:00-05:00,2004-01-13 16:00:00-05:00
QQQ,2004-01-14 09:30:00-05:00,2004-01-14 16:15:00-05:00,2004-01-14 09:30:00-05:00,2004-01-14 16:00:00-05:00
QQQ,2004-01-15 09:30:00-05:00,2004-01-15 16:15:00-05:00,2004-01-15 09:30:00-05:00,2004-01-15 16:00:00-05:00
QQQ,2004-01-16 09:30:00-05:00,2004-01-16 16:15:00-05:00,2004-01-16 09:30:00-05:00,2004-01-16 13:00:00-05:00
QQQ,2004-01-19 09:30:00-05:00,2004-01-19 16:15:00-05:00,,
QQQ,2004-01-20 09:30:00-05:00,2004-01-20 16:15:00-05:00,2004-01-20 09:30:00-05:00,2004-01-20 16:00:00-05:00
QQQ,2004-01-21 09:30:00-05:00,2004-01-21 16:15:00-05:00,2004-01-21 09:30:00-05:00,2004-01-21 16:00:00-05:00
QQQ,2004-01-22 09:30:00-05:00,2004-01-22 16:15:00-05:00,2004-01-22 09:30:00-05:00,2004-01-22 16:00:00-05:00
QQQ,2004-01-23 09:30:00-05:00,2004-01-23 16:15:00-05:00,2004-01-23 09:30:00-05:00,2004-01-23 16:00:00-05:00
QQQ,2004-01-26 09:30:00-05:00,2004-01-26 16:15:00-05:00,2004-01-26 09:30:00-05:00,2004-01-26 16:00:00-05:00
QQQ,2004-01-27 09:30:00-05:00,2004-01-27 16:15:00-05:00,2004-01-27 09:30:00-05:00,2004-01-27 16:00:00-05:00
QQQ,2004-01-28 09:30:00-05:00,2004-01-28 16:15:00-05:00,2004-01-28 09:30:00-05:00,2004-01-28 16:00:00-05:00
QQQ,2004-01-29 09:30:00-05:00,2004-01-29 16:15:00-05:00,2004-01-29 09:30:00-05:00,2004-01-29 16:00:00-05:00
QQQ,2004-01-30 09:30:00-05:00,2004-01-30 16:15:00-05:00,2004-01-30 09:30:00-05:00,2004-01-30 16:00:00-05:00
QQQ,2004-02-02 09:30:00-05:00,2004-02-02 16:15:00-05:00,2004-02-02 09:30:00-05:00,2004-02-02 16:00:00-05:00
QQQ,2004-02-03 09:30:00-05:00,2004-02-03 16:15:00-05:00,2004-02-03 09:30:00-05:00,2004-02-03 16:00:00-05:00
QQQ,2004-02-04 09:30:00-05:00,2004-02-04 16:15:00-05:00,2004-02-04 09:30:00-05:00,2004-02-04 16:00:00-05:00
QQQ,2004-02-05 09:30:00-05:00,2004-02-05 16:15:00-05:00,2004-02-05 09:30:00-05:00,2004-02-05 16:00:00-05:00
QQQ,2004-02-06 09:30:00-05:00,2004-02-06 16:15:00-05:00,2004-02-06 09:30:00-05:00,2004-02-06 16:00:00-05:00
QQQ,2004-02-09 09:30:00-05:00,2004-02-09 16:15:00-05:00,2004-02-09 09:30:00-05:00,2004-02-09 16:00:00-05:00
QQQ,2004-02-10 09:30:00-05:00,2004-02-10 16:15:00-05:00,2004-02-10 09:30:00-05:00,2004-02-10 16:00:00-05:00
QQQ,2004-02-11 09:30:00-05:00,2004-02-11 16:15:00-05:00,2004-02-11 09:30:00-05:00,2004-02-11 16:00:00-05:00
QQQ,2004-02-12 09:30:00-05:00,2004-02-12 16:15:00-05:00,2004-02-12 09:30:00-05:00,2004-02-12 16:00:00-05:00
QQQ,2004-02-13 09:30:00-05:00,2004-02-13 16:15:00-05:00,2004-02-13 09:30:00-05:00,2004-02-13 13:00:00-05:00
QQQ,2004-02-16 09:30:00-05:00,2004-02-16 16:15:00-05:00,,
QQQ,2004-02-17 09:30:00-05:00,2004-02-17 16:15:00-05:00,2004-02-17 09:30:00-05:00,2004-02-17 16:00:00-05:00
QQQ,2004-02-18 09:30:00-05:00,2004-02-18 16:15:00-05:00,2004-02-18 09:30:00-05:00,2004-02-18 16:00:00-05:00
QQQ,2004-02-19 09:30:00-05:00,2004-02-19 16:15:00-05:00,2004-02-19 09:30:00-05:00,2004-02-19 16:00:00-05:00
QQQ,2004-02-20 09:30:00-05:00,2004-02-20 16:15:00-05:00,2004-02-20 09:30:00-05:00,2004-02-20 16:00:00-05:00
QQQ,2004-02-23 09:30:00-05:00,2004-02-23 16:15:00-05:00,2004-02-23 09:30:00-05:00,2004-02-23 16:00:00-05:00
QQQ,2004-02-24 09:30:00-05:00,2004-02-24 16:15:00-05:00,2004-02-24 09:30:00-05:00,2004-02-24 16:00:00-05:00
QQQ,2004-02-25 09:30:00-05:00,2004-02-25 16:15:00-05:00,2004-02-25 09:30:00-05:00,2004-02-25 16:00:00-05:00
QQQ,2004-02-26 09:30:00-05:00,2004-02-26 16:15:00-05:00,2004-02-26 09:30:00-05:00,2004-02-26 16:00:00-05:00
QQQ,2004-02-27 09:30:00-05:00,2004-02-27 16:15:00-05:00,2004-02-27 09:30:00-05:00,2004-02-27 16:00:00-05:00
QQQ,2004-03-01 09:30:00-05:00,2004-03-01 16:15:00-05:00,2004-03-01 09:30:00-05:00,2004-03-01 16:00:00-05:00
QQQ,2004-03-02 09:30:00-05:00,2004-03-02 16:15:00-05:00,2004-03-02 09:30:00-05:00,2004-03-02 16:00:00-05:00
QQQ,2004-03-03 09:30:00-05:00,2004-03-03 16:15:00-05:00,2004-03-03 09:30:00-05:00,2004-03-03 16:00:00-05:00
QQQ,2004-03-04 09:30:00-05:00,2004-03-04 16:15:00-05:00,2004-03-04 09:30:00-05:00,2004-03-04 16:00:00-05:00
QQQ,2004-03-05 09:30:00-05:00,2004-03-05 16:15:00-05:00,2004-03-05 09:30:00-05:00,2004-03-05 16:00:00-05:00
QQQ,2004-03-08 09:30:00-05:00,2004-03-08 16:15:00-05:00,2004-03-08 09:30:00-05:00,2004-03-08 16:00:00-05:00
QQQ,2004-03-09 09:30:00-05:00,2004-03-09 16:15:00-05:00,2004-03-09 09:30:00-05:00,2004-03-09 16:00:00-05:00
QQQ,2004-03-10 09:30:00-05:00,2004-03-10 16:15:00-05:00,2004-03-10 09:30:00-05:00,2004-03-10 16:00:00-05:00
QQQ,2004-03-11 09:30:00-05:00,2004-03-11 16:15:00-05:00,2004-03-11 09:30:00-05:00,2004-03-11 16:00:00-05:00
QQQ,2004-03-12 09:30:00-05:00,2004-03-12 16:15:00-05:00,2004-03-12 09:30:00-05:00,2004-03-12 16:00:00-05:00
QQQ,2004-03-15 09:30:00-05:00,2004-03-15 16:15:00-05:00,2004-03-15 09:30:00-05:00,2004-03-15 16:00:00-05:00
QQQ,2004-03-16 09:30:00-05:00,2004-03-16 16:15:00-05:00,2004-03-16 09:30:00-05:00,2004-03-16 16:00:00-05:00
QQQ,2004-03-17 09:30:00-05:00,2004-03-17 16:15:00-05:00,2004-03-17 09:30:00-05:00,2004-03-17 16:00:00-05:00
QQQ,2004-03-18 09:30:00-05:00,2004-03-18 16:15:00-05:00,2004-03-18 09:30:00-05:00,2004-03-18 16:00:00-05:00
QQQ,2004-03-19 09:30:00-05:00,2004-03-19 16:15:00-05:00,2004-03-19 09:30:00-05:00,2004-03-19 16:00:00-05:00
QQQ,2004-03-22 09:30:00-05:00,2004-03-22 16:15:00-05:00,2004-03-22 09:30:00-05:00,2004-03-22 16:00:00-05:00
QQQ,2004-03-23 09:30:00-05:00,2004-03-23 16:15:00-05:00,2004-03-23 09:30:00-05:00,2004-03-23 16:00:00-05:00
QQQ,2004-03-24 09:30:00-05:00,2004-03-24 16:15:00-05:00,2004-03-24 09:30:00-05:00,2004-03-24 16:00:00-05:00
QQQ,2004-03-25 09:30:00-05:00,2004-03-25 16:15:00-05:00,2004-03-25 09:30:00-05:00,2004-03-25 16:00:00-05:00
QQQ,2004-03-26 09:30:00-05:00,2004-03-26 16:15:00-05:00,2004-03-26 09:30:00-05:00,2004-03-26 16:00:00-05:00
QQQ,2004-03-29 09:30:00-05:00,2004-03-29 16:15:00-05:00,2004-03-29 09:30:00-05:00,2004-03-29 16:00:00-05:00
QQQ,2004-03-30 09:30:00-05:00,2004-03-30 16:15:00-05:00,2004-03-30 09:30:00-05:00,2004-03-30 16:00:00-05:00
QQQ,2004-03-31 09:30:00-05:00,2004-03-31 16:15:00-05:00,2004-03-31 09:30:00-05:00,2004-03-31 16:00:00-05:00
QQQ,2004-04-01 09:30:00-05:00,2004-04-01 16:15:00-05:00,2004-04-01 09:30:00-05:00,2004-04-01 16:00:00-05:00
QQQ,2004-04-02 09:30:00-05:00,2004-04-02 16:15:00-05:00,2004-04-02 09:30:00-05:00,2004-04-02 16:00:00-05:00
QQQ,2004-04-05 09:30:00-04:00,2004-04-05 16:15:00-04:00,2004-04-05 09:30:00-04:00,2004-04-05 16:00:00-04:00
QQQ,2004-04-06 09:30:00-04:00,2004-04-06 16:15:00-04:00,2004-04-06 09:30:00-04:00,2004-04-06 16:00:00-04:00
QQQ,2004-04-07 09:30:00-04:00,2004-04-07 16:15:00-04:00,2004-04-07 09:30:00-04:00,2004-04-07 16:00:00-04:00
QQQ,2004-04-08 09:30:00-04:00,2004-04-08 16:15:00-04:00,2004-04-08 09:30:00-04:00,2004-04-08 13:00:00-04:00
QQQ,2004-04-09 09:30:00-04:00,2004-04-09 16:15:00-04:00,,
QQQ,2004-04-12 09:30:00-04:00,2004-04-12 16:15:00-04:00,2004-04-12 09:30:00-04:00,2004-04-12 16:00:00-04:00
QQQ,2004-04-13 09:30:00-04:00,2004-04-13 16:15:00-04:00,2004-04-13 09:30:00-04:00,2004-04-13 16:00:00-04:00
QQQ,2004-04-14 09:30:00-04:00,2004-04-14 16:15:00-04:00,2004-04-14 09:30:00-04:00,2004-04-14 16:00:00-04:00
QQQ,2004-04-15 09:30:00-04:00,2004-04-15 16:15:00-04:00,2004-04-15 09:30:00-04:00,2004-04-15 16:00:00-04:00
QQQ,2004-04-16 09:30:00-04:00,2004-04-16 16:15:00-04:00,2004-04-16 09:30:00-04:00,2004-04-16 16:00:00-04:00
QQQ,2004-04-19 09:30:00-04:00,2004-04-19 16:15:00-04:00,2004-04-19 09:30:00-04:00,2004-04-19 16:00:00-04:00
QQQ,2004-04-20 09:30:00-04:00,2004-04-20 16:15:00-04:00,2004-04-20 09:30:00-04:00,2004-04-20 16:00:00-04:00
QQQ,2004-04-21 09:30:00-04:00,2004-04-21 16:15:00-04:00,2004-04-21 09:30:00-04:00,2004-04-21 16:00:00-04:00
QQQ,2004-04-22 09:30:00-04:00,2004-04-22 16:15:00-04:00,2004-04-22 09:30:00-04:00,2004-04-22 16:00:00-04:00
QQQ,2004-04-23 09:30:00-04:00,2004-04-23 16:15:00-04:00,2004-04-23 09:30:00-04:00,2004-04-23 16:00:00-04:00
QQQ,2004-05-25 09:30:00-04:00,2004-05-25 16:00:00-04:00,,
QQQ,2004-05-28 09:30:00-04:00,2004-05-28 16:00:00-04:00,2004-05-28 09:30:00-04:00,2004-05-28 13:00:00-04:00
QQQ,,,2004-05-31 09:30:00-04:00,2004-05-31 16:00:00-04:00
QQQ,2004-10-11 09:30:00-04:00,2004-10-11 16:00:00-04:00,,
QQQ,,,2004-11-06 09:30:00-05:00,2004-11-06 13:00:00-05:00
QQQ,2004-11-11 09:30:00-05:00,2004-11-11 16:00:00-05:00,,
QQQ,2004-11-24 09:30:00-05:00,2004-11-24 16:00:00-05:00,2004-11-24 09:30:00-05:00,2004-11-24 13:00:00-05:00
QQQ,,,2004-12-24 09:30:00-05:00,2004-12-24 16:00:00-05:00
QQQ,2004-12-31 09:30:00-05:00,2004-12-31 16:00:00-05:00,2004-12-31 09:30:00-05:00,2004-12-31 13:00:00-05:00
QQQ,2005-01-14 09:30:00-05:00,2005-01-14 16:00:00-05:00,2005-01-14 09:30:00-05:00,2005-01-14 13:00:00-05:00
QQQ,,,2005-01-17 09:30:00-05:00,2005-01-17 16:00:00-05:00
QQQ,2005-01-18 09:30:00-05:00,2005-01-18 16:00:00-05:00,,
QQQ,2005-02-15 09:30:00-05:00,2005-02-15 16:00:00-05:00,,
QQQ,2005-02-18 09:30:00-05:00,2005-02-18 16:00:00-05:00,2005-02-18 09:30:00-05:00,2005-02-18 13:00:00-05:00
QQQ,2005-03-24 09:30:00-05:00,2005-03-24 16:00:00-05:00,2005-03-24 09:30:00-05:00,2005-03-24 13:00:00-05:00
QQQ,,,2005-03-25 09:30:00-05:00,2005-03-25 16:00:00-05:00
QQQ,2005-05-27 09:30:00-04:00,2005-05-27 16:00:00-04:00,2005-05-27 09:30:00-04:00,2005-05-27 13:00:00-04:00
QQQ,,,2005-05-30 09:30:00-04:00,2005-05-30 16:00:00-04:00
QQQ,2005-05-31 09:30:00-04:00,2005-05-31 16:00:00-04:00,,
QQQ,2005-10-10 09:30:00-04:00,2005-10-10 16:00:00-04:00,,
QQQ,2005-11-11 09:30:00-05:00,2005-11-11 16:00:00-05:00,,
QQQ,2005-11-23 09:30:00-05:00,2005-11-23 16:00:00-05:00,2005-11-23 09:30:00-05:00,2005-11-23 13:00:00-05:00
QQQ,2005-11-25 09:30:00-05:00,2005-11-25 15:30:00-05:00,2005-11-25 09:30:00-05:00,2005-11-25 13:00:00-05:00
QQQ,,,2005-12-26 09:30:00-05:00,2005-12-26 16:00:00-05:00
QQQ,2005-12-30 09:30:00-05:00,2005-12-30 16:00:00-05:00,2005-12-30 09:30:00-05:00,2005-12-30 13:00:00-05:00
QQQ,,,2006-01-02 09:30:00-05:00,2006-01-02 16:00:00-05:00
QQQ,2006-01-13 09:30:00-05:00,2006-01-13 16:00:00-05:00,2006-01-13 09:30:00-05:00,2006-01-13 13:00:00-05:00
QQQ,,,2006-01-16 09:30:00-05:00,2006-01-16 16:00:00-05:00
QQQ,2006-02-17 09:30:00-05:00,2006-02-17 16:00:00-05:00,2006-02-17 09:30:00-05:00,2006-02-17 13:00:00-05:00
QQQ,,,2006-02-20 09:30:00-05:00,2006-02-20 16:00:00-05:00
QQQ,2006-02-21 09:30:00-05:00,2006-02-21 16:00:00-05:00,,
QQQ,2006-04-13 09:30:00-04:00,2006-04-13 16:00:00-04:00,2006-04-13 09:30:00-04:00,2006-04-13 13:00:00-04:00
QQQ,2006-04-14 09:30:00-04:00,2006-04-14 16:00:00-04:00,,
QQQ,2006-05-26 09:30:00-04:00,2006-05-26 16:00:00-04:00,2006-05-26 09:30:00-04:00,2006-05-26 13:00:00-04:00
QQQ,2006-05-29 09:30:00-04:00,2006-05-29 16:00:00-04:00,,
QQQ,2006-07-03 09:30:00-04:00,2006-07-03 13:00:00-04:00,2006-07-03 09:30:00-04:00,2006-07-03 16:00:00-04:00
QQQ,2006-10-09 09:30:00-04:00,2006-10-09 16:00:00-04:00,,
QQQ,2006-11-10 09:30:00-05:00,2006-11-10 16:00:00-05:00,,
QQQ,2006-11-22 09:30:00-05:00,2006-11-22 16:00:00-05:00,2006-11-22 09:30:00-05:00,2006-11-22 13:00:00-05:00
QQQ,,,2006-12-25 09:30:00-05:00,2006-12-25 16:00:00-05:00
QQQ,,,2007-01-02 09:30:00-05:00,2007-01-02 13:00:00-05:00
QQQ,2007-01-12 09:30:00-05:00,2007-01-12 16:00:00-05:00,2007-01-12 09:30:00-05:00,2007-01-12 13:00:00-05:00
QQQ,,,2007-01-15 09:30:00-05:00,2007-01-15 16:00:00-05:00
QQQ,2007-02-16 09:30:00-05:00,2007-02-16 16:00:00-05:00,2007-02-16 09:30:00-05:00,2007-02-16 13:00:00-05:00
QQQ,,,2007-02-19 09:30:00-05:00,2007-02-19 16:00:00-05:00
QQQ,2007-02-20 09:30:00-05:00,2007-02-20 16:00:00-05:00,,
QQQ,2007-04-05 09:30:00-04:00,2007-04-05 16:00:00-04:00,2007-04-05 09:30:00-04:00,2007-04-05 13:00:00-04:00
QQQ,2007-05-25 09:30:00-04:00,2007-05-25 16:00:00-04:00,2007-05-25 09:30:00-04:00,2007-05-25 13:00:00-04:00
QQQ,2007-07-03 09:30:00-04:00,2007-07-03 13:00:00-04:00,2007-07-03 09:30:00-04:00,2007-07-03 16:00:00-04:00
